--- Report words in books/frankenstein.txt ---

7263 unique words found in file.

'deduce' was found 1 times.
'deduced' was found 1 times.
'deductible' was found 1 times.
'deed' was found 5 times.
'deeds' was found 2 times.
'deem' was found 1 times.
'deemed' was found 4 times.
'deep' was found 19 times.
'deeper' was found 5 times.
'deepest' was found 2 times.
'deeply' was found 20 times.
'deer' was found 2 times.
'defeat' was found 1 times.
'defect' was found 3 times.
'defective' was found 3 times.
'defects' was found 2 times.
'defence' was found 3 times.
'defend' was found 2 times.
'deference' was found 1 times.
'deferred' was found 1 times.
'defiance' was found 1 times.
'define' was found 1 times.
'deformed' was found 3 times.
'deformity' was found 8 times.
'degenerating' was found 1 times.
'degradation' was found 3 times.
'degraded' was found 3 times.
'degree' was found 24 times.
'degrees' was found 12 times.
'dejected' was found 1 times.
'dejection' was found 2 times.
'delay' was found 8 times.
'delayed' was found 5 times.
'deletions' was found 1 times.
'delicacy' was found 1 times.
'delicate' was found 2 times.
'delicious' was found 1 times.
'delight' was found 32 times.
'delighted' was found 8 times.
'delightful' was found 4 times.
'delights' was found 4 times.
'delineate' was found 1 times.
'delirium' was found 6 times.
'deliver' was found 4 times.
'delivered' was found 4 times.
'deliverer' was found 5 times.
'delusion' was found 1 times.
'demand' was found 11 times.
'demanded' was found 4 times.
'demands' was found 1 times.
'demeanour' was found 3 times.
'demon' was found 2 times.
'demoniacal' was found 3 times.
'demons' was found 1 times.
'demonstrate' was found 1 times.
'denial' was found 1 times.
'denied' was found 1 times.
'denote' was found 1 times.
'denounce' was found 1 times.
'dens' was found 1 times.
'dense' was found 1 times.
'deny' was found 3 times.
'depart' was found 9 times.
'departed' was found 15 times.
'department' was found 1 times.
'departure' was found 18 times.
'depend' was found 2 times.
'depended' was found 4 times.
'dependent' was found 2 times.
'depending' was found 1 times.
'depends' was found 1 times.
'deplored' was found 2 times.
'deposed' was found 2 times.
'deposited' was found 1 times.
'depositing' was found 1 times.
'deposition' was found 3 times.
'depraved' was found 2 times.
'depravity' was found 1 times.
'deprecate' was found 1 times.
'depressed' was found 4 times.
'deprived' was found 11 times.
'deprives' was found 1 times.
'depth' was found 1 times.
'depths' was found 1 times.
'deputation' was found 1 times.
'derange' was found 1 times.
'deranged' was found 1 times.
'derby' was found 1 times.
'derivative' was found 3 times.
'derive' was found 3 times.
'derived' was found 1 times.
'derives' was found 1 times.
'descend' was found 5 times.
'descended' was found 8 times.
'descending' was found 1 times.
'descends' was found 2 times.
'descent' was found 4 times.
'describe' was found 15 times.
'described' was found 7 times.
'description' was found 2 times.
'desert' was found 10 times.
'deserted' was found 4 times.
'desertion' was found 1 times.
'deserts' was found 5 times.
'deserve' was found 3 times.
'deserved' was found 1 times.
'deserving' was found 3 times.
'design' was found 6 times.
'designed' was found 1 times.
'designs' was found 1 times.
'desire' was found 28 times.
'desired' was found 25 times.
'desires' was found 5 times.
'desiring' was found 2 times.
'desirous' was found 3 times.
'desolate' was found 8 times.
'desolated' was found 2 times.
'desolating' was found 1 times.
'desolation' was found 6 times.
'despair' was found 49 times.
'despaired' was found 1 times.
'despairing' was found 3 times.
'desperate' was found 1 times.
'desperately' was found 1 times.
'desperation' was found 1 times.
'despicable' was found 1 times.
'despise' was found 2 times.
'despised' was found 2 times.
'despite' was found 2 times.
'despond' was found 1 times.
'despondence' was found 2 times.
'despondency' was found 5 times.
'despondent' was found 1 times.
'desponding' was found 3 times.
'destination' was found 2 times.
'destined' was found 5 times.
'destiny' was found 12 times.
'destitute' was found 1 times.
'destroy' was found 22 times.
'destroyed' was found 23 times.
'destroyer' was found 6 times.
'destroying' was found 4 times.
'destruction' was found 22 times.
'destructive' was found 1 times.
'detach' was found 1 times.
'detail' was found 8 times.
'details' was found 3 times.
'detain' was found 1 times.
'detect' was found 1 times.
'determination' was found 8 times.
'determine' was found 1 times.
'determined' was found 18 times.
'determining' was found 1 times.
'detest' was found 1 times.
'detestable' was found 2 times.
'detestation' was found 3 times.
'detested' was found 5 times.
'detracts' was found 1 times.
'detrimental' was found 1 times.
'developed' was found 2 times.
'development' was found 1 times.
'deviating' was found 1 times.
'devices' was found 1 times.
'devil' was found 10 times.
'devilish' was found 1 times.
'devils' was found 3 times.
'devolved' was found 1 times.
'devote' was found 4 times.
'devoted' was found 14 times.
'devoting' was found 1 times.
'devotion' was found 3 times.
'devoured' was found 1 times.
'devouring' was found 3 times.
'dew' was found 1 times.
'dews' was found 2 times.
'diabolical' was found 1 times.
'diabolically' was found 1 times.
'dialects' was found 1 times.
'dialogue' was found 1 times.
'dictate' was found 2 times.
'dictated' was found 1 times.
'did' was found 119 times.
'didst' was found 1 times.
'die' was found 24 times.
'died' was found 25 times.
'diet' was found 1 times.
'differed' was found 2 times.
'difference' was found 5 times.
'different' was found 20 times.
'differing' was found 1 times.
'difficult' was found 2 times.
'difficulties' was found 2 times.
'difficulty' was found 11 times.
'diffidence' was found 1 times.
'diffident' was found 1 times.
'diffused' was found 3 times.
'diffusing' was found 1 times.
'digging' was found 1 times.
'dignity' was found 4 times.
'dilatoriness' was found 1 times.
'dilatory' was found 1 times.
'diligence' was found 3 times.
'diligences' was found 1 times.
'dim' was found 3 times.
'dimmed' was found 2 times.
'dimming' was found 1 times.
'dimples' was found 1 times.
'dinner' was found 1 times.
'dire' was found 1 times.
'direct' was found 8 times.
'directed' was found 13 times.
'direction' was found 6 times.
'directions' was found 1 times.
'directly' was found 2 times.
'director' was found 1 times.
'dirge' was found 1 times.
'dirt' was found 1 times.
'disappeared' was found 9 times.
'disappointed' was found 3 times.
'disappointment' was found 7 times.
'disappointments' was found 1 times.
'disaster' was found 4 times.
'disasters' was found 1 times.
'disastrous' was found 1 times.
'disbelief' was found 1 times.
'discerned' was found 1 times.
'discerning' was found 1 times.
'discernment' was found 1 times.
'discharge' was found 1 times.
'disciple' was found 3 times.
'discipline' was found 1 times.
'disclaim' was found 1 times.
'disclaimer' was found 3 times.
'disclaimers' was found 1 times.
'disclose' was found 3 times.
'disclosed' was found 2 times.
'discompose' was found 1 times.
'disconcerted' was found 1 times.
'disconsolate' was found 3 times.
'discontent' was found 1 times.
'discontented' was found 1 times.
'discontinue' was found 1 times.
'discourse' was found 3 times.
'discover' was found 17 times.
'discovered' was found 35 times.
'discoverers' was found 1 times.
'discoveries' was found 7 times.
'discovering' was found 3 times.
'discovery' was found 18 times.
'discrimination' was found 1 times.
'disdain' was found 4 times.
'disease' was found 2 times.
'disencumbered' was found 1 times.
'disgrace' was found 2 times.
'disguise' was found 1 times.
'disgust' was found 5 times.
'disgusted' was found 1 times.
'disgusting' was found 1 times.
'disinclined' was found 1 times.
'disinterested' was found 1 times.
'disk' was found 3 times.
'dislike' was found 2 times.
'disliked' was found 1 times.
'dismal' was found 1 times.
'dismally' was found 1 times.
'dismay' was found 2 times.
'dismissed' was found 1 times.
'dismissing' was found 1 times.
'dismount' was found 1 times.
'disobey' was found 1 times.
'disorder' was found 2 times.
'disowned' was found 1 times.
'dispatched' was found 1 times.
'dispel' was found 2 times.
'dispelled' was found 1 times.
'dispelling' was found 1 times.
'dispersed' was found 3 times.
'display' was found 1 times.
'displayed' was found 4 times.
'displaying' was found 5 times.
'displays' was found 1 times.
'disposed' was found 2 times.
'disposition' was found 6 times.
'dispositions' was found 7 times.
'dispute' was found 1 times.
'disquiet' was found 1 times.
'disquieted' was found 1 times.
'disquisition' was found 1 times.
'disquisitions' was found 1 times.
'disregard' was found 1 times.
'dissect' was found 1 times.
'dissecting' was found 1 times.
'dissipate' was found 6 times.
'dissipated' was found 1 times.
'dissipates' was found 1 times.
'dissoluble' was found 1 times.
'dissuade' was found 1 times.
'distance' was found 15 times.
'distant' was found 10 times.
'distaste' was found 1 times.
'distemper' was found 1 times.
'distinct' was found 7 times.
'distinction' was found 3 times.
'distinctly' was found 2 times.
'distinguish' was found 6 times.
'distinguished' was found 9 times.
'distinguishing' was found 1 times.
'distorted' was found 4 times.
'distraction' was found 1 times.
'distress' was found 3 times.
'distressing' was found 1 times.
'distribute' was found 6 times.
'distributed' was found 5 times.
'distributing' was found 9 times.
'distribution' was found 6 times.
'distributor' was found 1 times.
'district' was found 1 times.
'distrust' was found 1 times.
'distrusted' was found 1 times.
'disturb' was found 6 times.
'disturbed' was found 8 times.
'disturbs' was found 1 times.
'disunion' was found 1 times.
'diversity' was found 1 times.
'divert' was found 1 times.
'diverted' was found 2 times.
'divine' was found 12 times.
'divinely' was found 1 times.
'divinest' was found 1 times.
'division' was found 1 times.
'divulged' was found 1 times.
'dizzy' was found 2 times.
'do' was found 135 times.
'docile' was found 2 times.
'does' was found 17 times.
'dog' was found 2 times.
'dogmatism' was found 1 times.
'dogs' was found 7 times.
'doing' was found 8 times.
'domain' was found 8 times.
'dome' was found 2 times.
'domes' was found 2 times.
'domestic' was found 5 times.
'dominion' was found 1 times.
'dominions' was found 1 times.
'donate' was found 4 times.
'donation' was found 1 times.
'donations' was found 15 times.
'done' was found 9 times.
'donors' was found 1 times.
'doomed' was found 6 times.
'door' was found 24 times.
'doors' was found 1 times.
'dormant' was found 1 times.
'doted' was found 2 times.
'doth' was found 2 times.
'doting' was found 2 times.
'double' was found 2 times.
'doubly' was found 1 times.
'doubt' was found 12 times.
'doubted' was found 3 times.
'doubtful' was found 1 times.
'doubtless' was found 8 times.
'doubts' was found 1 times.
'down' was found 34 times.
'downcast' was found 1 times.
'downloading' was found 1 times.
'downstairs' was found 1 times.
'dozen' was found 2 times.
'dozing' was found 1 times.
'dr' was found 2 times.
'drag' was found 1 times.
'dragged' was found 2 times.
'dragging' was found 1 times.
'drance' was found 1 times.
'draught' was found 2 times.
'draw' was found 7 times.
'drawer' was found 1 times.
'drawing' was found 5 times.
'drawn' was found 4 times.
'dread' was found 7 times.
'dreaded' was found 5 times.
'dreadful' was found 12 times.
'dreadfully' was found 3 times.
'dreading' was found 1 times.
'dream' was found 18 times.
'dreaming' was found 1 times.
'dreams' was found 12 times.
'dreamt' was found 1 times.
'dreary' was found 3 times.
'drenched' was found 1 times.
'dress' was found 6 times.
'dressed' was found 5 times.
'drew' was found 20 times.
'dried' was found 3 times.
'drifted' was found 1 times.
'drifting' was found 1 times.
'drink' was found 4 times.
'drive' was found 4 times.
'driven' was found 5 times.
'drivest' was found 1 times.
'drop' was found 3 times.
'dropped' was found 1 times.
'dropping' was found 1 times.
'drops' was found 5 times.
'dross' was found 1 times.
'drove' was found 3 times.
'drowned' was found 1 times.
'drug' was found 1 times.
'drunk' was found 2 times.
'drunken' was found 1 times.
'dry' was found 8 times.
'du' was found 1 times.
'due' was found 3 times.
'dull' was found 2 times.
'dun' was found 1 times.
'dungeon' was found 5 times.
'dungeons' was found 1 times.
'duration' was found 1 times.
'during' was found 67 times.
'dusk' was found 1 times.
'dusky' was found 1 times.
'dust' was found 4 times.
'dutch' was found 1 times.
'duties' was found 11 times.
'duty' was found 11 times.
'duvillard' was found 1 times.
'dwell' was found 5 times.
'dwelling' was found 10 times.
'dwelt' was found 2 times.
'dying' was found 6 times.
'e' was found 23 times.
'each' was found 28 times.
'eager' was found 4 times.
'eagerly' was found 9 times.
'eagerness' was found 5 times.
'eagle' was found 2 times.
'ear' was found 4 times.
'earlier' was found 3 times.
'earliest' was found 3 times.
'early' was found 15 times.
'earn' was found 1 times.
'earnest' was found 3 times.
'earnestly' was found 6 times.
'earnestness' was found 3 times.
'ears' was found 8 times.
'earth' was found 36 times.
'earthquake' was found 2 times.
'ease' was found 3 times.
'easier' was found 1 times.
'easily' was found 19 times.
'east' was found 2 times.
'eastern' was found 3 times.
'easy' was found 1 times.
'eat' was found 4 times.
'eaten' was found 2 times.
'ebook' was found 10 times.
'ebooks' was found 7 times.
'eccentricities' was found 1 times.
'echoed' was found 2 times.
'ecstasy' was found 6 times.
'ecstatic' was found 1 times.
'edge' was found 3 times.
'edges' was found 1 times.
'edinburgh' was found 4 times.
'edition' was found 1 times.
'editions' was found 4 times.
'educate' was found 1 times.
'educated' was found 3 times.
'education' was found 6 times.
'educational' was found 1 times.
'efface' was found 1 times.
'effect' was found 9 times.
'effected' was found 1 times.
'effects' was found 7 times.
'effectual' was found 1 times.
'effort' was found 6 times.
'efforts' was found 3 times.
'effusions' was found 1 times.
'eight' was found 4 times.
'eighteenth' was found 1 times.
'ein' was found 1 times.
'either' was found 8 times.
'elapsed' was found 7 times.
'elasticity' was found 1 times.
'elder' was found 2 times.
'eldest' was found 2 times.
'elect' was found 1 times.
'electricity' was found 2 times.
'electronic' was found 27 times.
'electronically' was found 2 times.
'element' was found 3 times.
'elemental' was found 1 times.
'elementary' was found 1 times.
'elements' was found 3 times.
'elevate' was found 1 times.
'elevated' was found 6 times.
'elevates' was found 2 times.
'elevating' was found 2 times.
'elevation' was found 1 times.
'eleven' was found 1 times.
'elixir' was found 2 times.
'elizabeth' was found 92 times.
'eloquence' was found 5 times.
'eloquent' was found 1 times.
'else' was found 2 times.
'elude' was found 1 times.
'eluded' was found 4 times.
'emaciated' was found 3 times.
'email' was found 3 times.
'embark' was found 1 times.
'embarkation' was found 2 times.
'embarked' was found 1 times.
'embarks' was found 1 times.
'embers' was found 3 times.
'embittered' was found 1 times.
'emblem' was found 1 times.
'embosomed' was found 1 times.
'embrace' was found 1 times.
'embraced' was found 6 times.
'emergencies' was found 1 times.
'emergency' was found 1 times.
'emigration' was found 1 times.
'eminently' was found 1 times.
'emotion' was found 3 times.
'emotions' was found 8 times.
'empire' was found 1 times.
'empires' was found 3 times.
'employ' was found 2 times.
'employed' was found 13 times.
'employee' was found 1 times.
'employees' was found 2 times.
'employment' was found 6 times.
'employments' was found 1 times.
'empty' was found 2 times.
'emulate' was found 1 times.
'emulation' was found 1 times.
'enable' was found 3 times.
'enabled' was found 5 times.
'enchanted' was found 2 times.
'enchanting' was found 3 times.
'enchantment' was found 1 times.
'encomiums' was found 1 times.
'encompassed' was found 4 times.
'encounter' was found 5 times.
'encountered' was found 1 times.
'encountering' was found 2 times.
'encourage' was found 2 times.
'encouraged' was found 2 times.
'encouraging' was found 1 times.
'end' was found 24 times.
'endangered' was found 1 times.
'endeared' was found 1 times.
'endeavour' was found 12 times.
'endeavoured' was found 28 times.
'endeavouring' was found 9 times.
'endeavours' was found 7 times.
'ended' was found 2 times.
'ending' was found 1 times.
'endless' was found 2 times.
'endow' was found 1 times.
'endowed' was found 4 times.
'endowments' was found 1 times.
'endued' was found 5 times.
'endurance' was found 1 times.
'endure' was found 18 times.
'endured' was found 23 times.
'enduring' was found 1 times.
'enemies' was found 7 times.
'enemy' was found 24 times.
'energetically' was found 1 times.
'energies' was found 1 times.
'energy' was found 1 times.
'enfranchised' was found 1 times.
'engage' was found 3 times.
'engaged' was found 18 times.
'engagement' was found 2 times.
'engages' was found 1 times.
'engaging' was found 2 times.
'england' was found 21 times.
'english' was found 9 times.
'englishman' was found 2 times.
'englishmen' was found 1 times.
'engrossed' was found 1 times.
'enhanced' was found 1 times.
'enigmatic' was found 1 times.
'enjoined' was found 2 times.
'enjoy' was found 9 times.
'enjoyed' was found 13 times.
'enjoying' was found 2 times.
'enjoyment' was found 9 times.
'enjoyments' was found 2 times.
'enjoys' was found 2 times.
'enkindled' was found 1 times.
'enlightened' was found 3 times.
'ennui' was found 1 times.
'enormity' was found 2 times.
'enough' was found 12 times.
'enounced' was found 1 times.
'enquired' was found 2 times.
'enraged' was found 2 times.
'enraptured' was found 2 times.
'enslave' was found 1 times.
'enslaved' was found 1 times.
'ensued' was found 1 times.
'ensuing' was found 4 times.
'ensure' was found 2 times.
'ensuring' was found 1 times.
'enter' was found 21 times.
'entered' was found 38 times.
'entering' was found 6 times.
'enterprise' was found 10 times.
'enters' was found 1 times.
'entertain' was found 1 times.
'entertained' was found 3 times.
'enthusiasm' was found 11 times.
'enthusiastic' was found 4 times.
'enticed' was found 1 times.
'enticement' was found 1 times.
'enticements' was found 2 times.
'enticing' was found 1 times.
'entire' was found 3 times.
'entirely' was found 20 times.
'entitled' was found 1 times.
'entity' was found 3 times.
'entrance' was found 1 times.
'entranced' was found 1 times.
'entrancingly' was found 1 times.
'entreat' was found 6 times.
'entreated' was found 6 times.
'entreaties' was found 4 times.
'entreating' was found 2 times.
'entrench' was found 1 times.
'enunciation' was found 1 times.
'envelop' was found 1 times.
'enveloped' was found 3 times.
'environs' was found 5 times.
'envy' was found 2 times.
'ephemeral' was found 1 times.
'epithets' was found 1 times.
'epoch' was found 2 times.
'equal' was found 5 times.
'equalled' was found 2 times.
'equally' was found 4 times.
'equals' was found 2 times.
'equipment' was found 3 times.
'equitable' was found 1 times.
'er' was found 1 times.
'era' was found 1 times.
'eradicated' was found 1 times.
'eradicating' was found 1 times.
'erect' was found 1 times.
'ernest' was found 13 times.
'erroneous' was found 1 times.
'erroneously' was found 1 times.
'errors' was found 2 times.
'escape' was found 9 times.
'escaped' was found 7 times.
'escapes' was found 1 times.
'especial' was found 2 times.
'especially' was found 4 times.
'esq' was found 1 times.
'established' was found 1 times.
'esteem' was found 3 times.
'esteemed' was found 2 times.
'eternal' was found 11 times.
'eternally' was found 1 times.
'eternity' was found 1 times.
'eulogy' was found 1 times.
'europe' was found 2 times.
'european' was found 2 times.
'evaded' was found 1 times.
'eve' was found 1 times.
'even' was found 96 times.
'evening' was found 12 times.
'event' was found 12 times.
'eventful' was found 1 times.
'events' was found 18 times.
'eventual' was found 1 times.
'ever' was found 50 times.
'everlasting' was found 5 times.
'every' was found 109 times.
'everybody' was found 3 times.
'everyday' was found 1 times.
'everyone' was found 2 times.
'everything' was found 6 times.
'everywhere' was found 2 times.
'evian' was found 2 times.
'evidence' was found 10 times.
'evidently' was found 3 times.
'evil' was found 23 times.
'evils' was found 4 times.
'evinced' was found 1 times.
'exactly' was found 3 times.
'exalted' was found 1 times.
'examination' was found 2 times.
'examine' was found 4 times.
'examined' was found 6 times.
'examining' was found 3 times.
'example' was found 2 times.
'exasperate' was found 1 times.
'exasperated' was found 2 times.
'exceed' was found 3 times.
'exceeded' was found 2 times.
'exceedingly' was found 2 times.
'excellence' was found 2 times.
'excellent' was found 15 times.
'except' was found 14 times.
'exception' was found 2 times.
'excess' was found 9 times.
'excessive' was found 3 times.
'excessively' was found 1 times.
'exchange' was found 1 times.
'exchanged' was found 4 times.
'excite' was found 3 times.
'excited' was found 12 times.
'excitements' was found 1 times.
'excites' was found 1 times.
'exciting' was found 1 times.
'exclaim' was found 1 times.
'exclaimed' was found 19 times.
'exclamation' was found 3 times.
'exclamations' was found 2 times.
'excluded' was found 2 times.
'exclusion' was found 1 times.
'excommunication' was found 1 times.
'exculpated' was found 1 times.
'excursion' was found 1 times.
'excuse' was found 1 times.
'execrate' was found 1 times.
'execrated' was found 1 times.
'execration' was found 1 times.
'execute' was found 3 times.
'executed' was found 3 times.
'executing' was found 1 times.
'execution' was found 8 times.
'executive' was found 1 times.
'exemplified' was found 1 times.
'exempt' was found 3 times.
'exercise' was found 6 times.
'exercised' was found 2 times.
'exert' was found 3 times.
'exerted' was found 2 times.
'exerting' was found 1 times.
'exertion' was found 8 times.
'exertions' was found 5 times.
'exhausted' was found 6 times.
'exhaustion' was found 3 times.
'exhibit' was found 3 times.
'exhibited' was found 8 times.
'exhilarated' was found 1 times.
'exhortations' was found 2 times.
'exile' was found 5 times.
'exist' was found 6 times.
'existed' was found 1 times.
'existence' was found 31 times.
'existing' was found 2 times.
'exists' was found 2 times.
'exordium' was found 1 times.
'exotic' was found 1 times.
'expanded' was found 2 times.
'expanding' was found 1 times.
'expanse' was found 2 times.
'expect' was found 7 times.
'expectation' was found 6 times.
'expectations' was found 1 times.
'expected' was found 12 times.
'expedite' was found 1 times.
'expedition' was found 4 times.
'expeditions' was found 1 times.
'expend' was found 1 times.
'expense' was found 1 times.
'expenses' was found 2 times.
'experience' was found 7 times.
'experienced' was found 11 times.
'experiment' was found 1 times.
'experimentalist' was found 1 times.
'experiments' was found 1 times.
'expiration' was found 2 times.
'expire' was found 1 times.
'explain' was found 4 times.
'explained' was found 5 times.
'explaining' was found 1 times.
'explanation' was found 10 times.
'explanations' was found 1 times.
'exploded' was found 3 times.
'exploit' was found 1 times.
'explore' was found 2 times.
'exporting' was found 1 times.
'exposed' was found 4 times.
'exposing' was found 1 times.
'expostulate' was found 1 times.
'express' was found 10 times.
'expressed' was found 26 times.
'expression' was found 15 times.
'expressions' was found 2 times.
'expressive' was found 7 times.
'exquisite' was found 5 times.
'exquisitely' was found 1 times.
'extended' was found 2 times.
'extensive' was found 2 times.
'extent' was found 5 times.
'extents' was found 1 times.
'external' was found 1 times.
'extinct' was found 2 times.
'extinction' was found 4 times.
'extinguish' was found 7 times.
'extinguished' was found 8 times.
'extort' was found 1 times.
'extract' was found 1 times.
'extracting' was found 1 times.
'extraordinary' was found 1 times.
'extreme' was found 16 times.
'extremely' was found 4 times.
'extremes' was found 1 times.
'extremest' was found 2 times.
'extremities' was found 1 times.
'extremity' was found 2 times.
'extricate' was found 1 times.
'exult' was found 1 times.
'exultation' was found 3 times.
'exulting' was found 1 times.
'eye' was found 18 times.
'eyeballs' was found 1 times.
'eyed' was found 1 times.
'eyelashes' was found 1 times.
'eyes' was found 104 times.
'f' was found 11 times.
'face' was found 20 times.
'faces' was found 6 times.
'facile' was found 1 times.
'facilitated' was found 1 times.
'facility' was found 2 times.
'fact' was found 4 times.
'facts' was found 6 times.
'faculties' was found 1 times.
'faculty' was found 1 times.
'fade' was found 1 times.
'faded' was found 1 times.
'fail' was found 7 times.
'failed' was found 8 times.
'failing' was found 4 times.
'failure' was found 3 times.
'faint' was found 2 times.
'fainted' was found 6 times.
'fainter' was found 1 times.
'fainting' was found 1 times.
'faintness' was found 1 times.
'fair' was found 12 times.
'fairbanks' was found 1 times.
'fairer' was found 2 times.
'fairest' was found 1 times.
'fairly' was found 1 times.
'fairy' was found 1 times.
'faith' was found 2 times.
'faithful' was found 1 times.
'falkland' was found 1 times.
'fall' was found 10 times.
'fallen' was found 9 times.
'falling' was found 2 times.
'false' was found 5 times.
'falsehood' was found 3 times.
'falsely' was found 1 times.
'faltering' was found 1 times.
'fame' was found 1 times.
'famed' was found 1 times.
'familiar' was found 8 times.
'familiarity' was found 1 times.
'familiarized' was found 1 times.
'familiarly' was found 1 times.
'families' was found 2 times.
'family' was found 31 times.
'famine' was found 2 times.
'fan' was found 1 times.
'fancied' was found 1 times.
'fancies' was found 2 times.
'fanciful' was found 1 times.
'fancy' was found 11 times.
'fancying' was found 1 times.
'fangs' was found 1 times.
'fanned' was found 2 times.
'far' was found 39 times.
'fare' was found 3 times.
'farewell' was found 10 times.
'farm' was found 1 times.
'farmer' was found 1 times.
'farmhouse' was found 1 times.
'farther' was found 3 times.
'fashion' was found 2 times.
'fashioned' was found 2 times.
'fast' was found 4 times.
'fastidious' was found 1 times.
'fatal' was found 8 times.
'fatality' was found 2 times.
'fatally' was found 1 times.
'fate' was found 18 times.
'fated' was found 1 times.
'father' was found 134 times.
'fatigue' was found 12 times.
'fatigued' was found 2 times.
'fatigues' was found 1 times.
'fatiguing' was found 1 times.
'faultiness' was found 1 times.
'faults' was found 1 times.
'faulty' was found 1 times.
'favour' was found 6 times.
'favourable' was found 7 times.
'favourite' was found 13 times.
'favourites' was found 1 times.
'fear' was found 40 times.
'feared' was found 13 times.
'fearful' was found 9 times.
'fearfully' was found 2 times.
'fearing' was found 3 times.
'fearless' was found 1 times.
'fears' was found 10 times.
'feature' was found 2 times.
'features' was found 7 times.
'february' was found 1 times.
'federal' was found 2 times.
'fee' was found 9 times.
'feeble' was found 3 times.
'feebly' was found 1 times.
'feel' was found 50 times.
'feeling' was found 27 times.
'feelings' was found 76 times.
'feels' was found 2 times.
'fees' was found 4 times.
'feet' was found 13 times.
'feint' was found 1 times.
'felix' was found 50 times.
'fell' was found 18 times.
'fellow' was found 30 times.
'fellows' was found 3 times.
'fellowship' was found 1 times.
'felt' was found 80 times.
'female' was found 5 times.
'females' was found 1 times.
'feminine' was found 2 times.
'fertile' was found 2 times.
'fervent' was found 2 times.
'fervently' was found 1 times.
'fervour' was found 3 times.
'festering' was found 1 times.
'festival' was found 1 times.
'fetter' was found 1 times.
'fettered' was found 1 times.
'fever' was found 10 times.
'feverish' was found 5 times.
'few' was found 62 times.
'fibre' was found 1 times.
'fibres' was found 1 times.
'fidelity' was found 1 times.
'field' was found 6 times.
'fields' was found 9 times.
'fiend' was found 35 times.
'fiendish' was found 6 times.
'fierce' was found 2 times.
'fierceness' was found 1 times.
'fifteen' was found 2 times.
'fifth' was found 1 times.
'fifty' was found 1 times.
'fight' was found 1 times.
'figure' was found 11 times.
'figures' was found 1 times.
'file' was found 2 times.
'files' was found 2 times.
'filial' was found 1 times.
'fill' was found 5 times.
'filled' was found 24 times.
'fills' was found 5 times.
'film' was found 2 times.
'filthy' was found 5 times.
'final' was found 2 times.
'finally' was found 2 times.
'financial' was found 1 times.
'find' was found 23 times.
'finding' was found 8 times.
'finds' was found 1 times.
'fine' was found 6 times.
'finest' was found 1 times.
'finger' was found 2 times.
'fingers' was found 5 times.
'finish' was found 4 times.
'finished' was found 8 times.
'fire' was found 26 times.
'fired' was found 3 times.
'firesides' was found 1 times.
'firing' was found 2 times.
'firm' was found 7 times.
'firmest' was found 1 times.
'firmly' was found 3 times.
'firmness' was found 4 times.
'first' was found 108 times.
'fish' was found 3 times.
'fishermen' was found 3 times.
'fishers' was found 1 times.
'fishing' was found 5 times.
'fit' was found 7 times.
'fitness' was found 2 times.
'fits' was found 3 times.
'fitted' was found 3 times.
'fitter' was found 1 times.
'fitting' was found 1 times.
'five' was found 10 times.
'fix' was found 4 times.
'fixed' was found 24 times.
'fixing' was found 3 times.
'flagrant' was found 1 times.
'flame' was found 1 times.
'flames' was found 2 times.
'flannel' was found 1 times.
'flash' was found 3 times.
'flashed' was found 1 times.
'flashes' was found 2 times.
'flat' was found 1 times.
'fled' was found 12 times.
'flesh' was found 4 times.
'flew' was found 1 times.
'flight' was found 4 times.
'flit' was found 2 times.
'flitted' was found 1 times.
'float' was found 1 times.
'floated' was found 2 times.
'floating' was found 1 times.
'flood' was found 1 times.
'floor' was found 3 times.
'florins' was found 1 times.
'floundering' was found 1 times.
'flourished' was found 1 times.
'flourishing' was found 2 times.
'flow' was found 3 times.
'flowed' was found 4 times.
'flower' was found 1 times.
'flowers' was found 5 times.
'flowery' was found 1 times.
'flowing' was found 1 times.
'flows' was found 1 times.
'fluctuate' was found 1 times.
'fluctuating' was found 2 times.
'flung' was found 2 times.
'flushed' was found 2 times.
'fly' was found 7 times.
'flying' was found 2 times.
'foe' was found 3 times.
'foes' was found 1 times.
'fog' was found 1 times.
'foldings' was found 1 times.
'folds' was found 2 times.
'foliage' was found 2 times.
'folks' was found 1 times.
'follow' was found 11 times.
'followed' was found 22 times.
'followers' was found 1 times.
'following' was found 11 times.
'follows' was found 1 times.
'folly' was found 2 times.
'fond' was found 6 times.
'fondly' was found 2 times.
'fondness' was found 2 times.
'food' was found 27 times.
'fool' was found 1 times.
'foolish' was found 1 times.
'foot' was found 5 times.
'footed' was found 1 times.
'footsteps' was found 2 times.
'for' was found 489 times.
'forbear' was found 2 times.
'forbid' was found 2 times.
'forbidden' was found 3 times.
'force' was found 6 times.
'forced' was found 9 times.
'forces' was found 2 times.
'forcible' was found 1 times.
'forcibly' was found 3 times.
'forcing' was found 1 times.
'forebodings' was found 2 times.
'forehead' was found 1 times.
'foreign' was found 2 times.
'foresaw' was found 1 times.
'forest' was found 5 times.
'forests' was found 1 times.
'foretaste' was found 1 times.
'forever' was found 35 times.
'forget' was found 10 times.
'forgetfulness' was found 3 times.
'forgetting' was found 1 times.
'forgive' was found 4 times.
'forgo' was found 1 times.
'forgot' was found 2 times.
'forgotten' was found 4 times.
'forked' was found 1 times.
'form' was found 31 times.
'format' was found 4 times.
